DateTime_EST,Day,Wind_speed_ms,Wind_dir_deg,Air_temp_C,Baro_press_mbar
2/17/2021 0:00,17.00000,14,289,0.4,1016.9
2/17/2021 0:06,17.00417,14.2,291,0.3,1017.1
2/17/2021 0:12,17.00833,12.4,290,0.3,1017.1
2/17/2021 0:18,17.01250,13.9,285,0.2,1017.3
2/17/2021 0:24,17.01667,13.7,288,0.2,1017.6
2/17/2021 0:30,17.02083,12.6,284,0.2,1017.9
2/17/2021 0:36,17.02500,12.3,286,0.1,1018
2/17/2021 0:42,17.02917,11,288,0.2,1018.2
2/17/2021 0:48,17.03333,13,286,0,1018.3
2/17/2021 0:54,17.03750,12.9,288,0,1018.3
2/17/2021 1:00,17.04167,12.6,288,-0.1,1018.4
2/17/2021 1:06,17.04583,11.5,289,-0.1,1018.4
2/17/2021 1:12,17.05000,11.8,288,-0.2,1018.4
2/17/2021 1:18,17.05417,11.9,285,-0.3,1018.4
2/17/2021 1:24,17.05833,11.2,288,-0.2,1018.6
2/17/2021 1:30,17.06250,11.7,290,-0.2,1018.7
2/17/2021 1:36,17.06667,10.7,288,-0.3,1018.7
2/17/2021 1:42,17.07083,10.6,291,-0.3,1018.8
2/17/2021 1:48,17.07500,10.5,290,-0.3,1019
2/17/2021 1:54,17.07917,10.6,291,-0.3,1019.1
2/17/2021 2:00,17.08333,,,,
2/17/2021 2:06,17.08750,10.6,289,-0.4,1019.4
2/17/2021 2:12,17.09167,,,,
2/17/2021 2:18,17.09583,7.5,327,-0.6,1019.9
2/17/2021 2:24,17.10000,8.1,335,-1,1020.2
2/17/2021 2:30,17.10417,10,322,-1,1020.4
2/17/2021 2:36,17.10833,12.3,315,-1.1,1020.5
2/17/2021 2:42,17.11250,12.9,314,-1.2,1020.5
2/17/2021 2:48,17.11667,11.6,311,-1.2,1020.5
2/17/2021 2:54,17.12083,9.4,326,-1.4,1020.5
2/17/2021 3:00,17.12500,9.5,320,-1.4,1020.6
2/17/2021 3:06,17.12917,10.6,325,-1.6,1020.6
2/17/2021 3:12,17.13333,10.5,333,-1.7,1020.7
2/17/2021 3:18,17.13750,11.2,323,-1.7,1020.9
2/17/2021 3:24,17.14167,8.8,327,-1.8,1020.8
2/17/2021 3:30,17.14583,7.9,328,-1.9,1020.9
2/17/2021 3:36,17.15000,8.3,319,-1.9,1020.9
2/17/2021 3:42,17.15417,9.3,317,-1.9,1020.9
2/17/2021 3:48,17.15833,9.9,318,-2,1021
2/17/2021 3:54,17.16250,9.3,314,-2,1021.3
2/17/2021 4:00,17.16667,9.6,316,-2,1021.6
2/17/2021 4:06,17.17083,9,312,-2,1021.7
2/17/2021 4:12,17.17500,8.6,313,-2,1022.1
2/17/2021 4:18,17.17917,9.9,308,-2.1,1022.2
2/17/2021 4:24,17.18333,10.2,307,-2.1,1022.4
2/17/2021 4:30,17.18750,9.5,314,-2.2,1022.4
2/17/2021 4:36,17.19167,9,314,-2.3,1022.3
2/17/2021 4:42,17.19583,9.7,311,-2.3,1022.7
2/17/2021 4:48,17.20000,10.2,310,-2.3,1022.8
2/17/2021 4:54,17.20417,9.7,312,-2.4,1022.9
2/17/2021 5:00,17.20833,9.9,311,-2.4,1023.3
2/17/2021 5:06,17.21250,8.6,313,-2.4,1023.7
2/17/2021 5:12,17.21667,9.7,316,-2.5,1023.7
2/17/2021 5:18,17.22083,8.3,315,-2.5,1023.9
2/17/2021 5:24,17.22500,7.8,318,-2.6,1024.2
2/17/2021 5:30,17.22917,7.7,318,-2.6,1024.4
2/17/2021 5:36,17.23333,8.9,310,-2.7,1024.5
2/17/2021 5:42,17.23750,7.9,321,-2.7,1024.4
2/17/2021 5:48,17.24167,9.5,312,-2.7,1024.5
2/17/2021 5:54,17.24583,9.8,319,-2.7,1024.8
2/17/2021 6:00,17.25000,11,322,-2.8,1024.7
2/17/2021 6:06,17.25417,9.9,315,-2.8,1024.9
2/17/2021 6:12,17.25833,11.5,314,-2.9,1025
2/17/2021 6:18,17.26250,10.9,317,-2.9,1025.1
2/17/2021 6:24,17.26667,10.4,313,-2.9,1025.4
2/17/2021 6:30,17.27083,10.8,319,-3,1025.8
2/17/2021 6:36,17.27500,9.8,314,-3.1,1026
2/17/2021 6:42,17.27917,11.4,321,-3.4,1026.3
2/17/2021 6:48,17.28333,10.4,319,-3.3,1026.6
2/17/2021 6:54,17.28750,9.8,312,-3.3,1026.8
2/17/2021 7:00,17.29167,11,307,-3.3,1026.9
2/17/2021 7:06,17.29583,12.2,302,-3.4,1027
2/17/2021 7:12,17.30000,10.8,306,-3.5,1027.1
2/17/2021 7:18,17.30417,10.5,303,-3.5,1027.6
2/17/2021 7:24,17.30833,11.2,304,-3.6,1027.4
2/17/2021 7:30,17.31250,8.7,324,-3.8,1027.3
2/17/2021 7:36,17.31667,10.4,310,-3.8,1027.4
2/17/2021 7:42,17.32083,9.1,320,-4.1,1027.6
2/17/2021 7:48,17.32500,8.4,316,-3.9,1027.7
2/17/2021 7:54,17.32917,8.9,314,-4.1,1027.9
2/17/2021 8:00,17.33333,9.6,331,-4.2,1027.8
2/17/2021 8:06,17.33750,10.3,323,-4.3,1028
2/17/2021 8:12,17.34167,,,,
2/17/2021 8:18,17.34583,7.4,336,-4.7,1028.1
2/17/2021 8:24,17.35000,9.2,325,-4.7,1028.3
2/17/2021 8:30,17.35417,9.2,325,-4.6,1028.6
2/17/2021 8:36,17.35833,9.1,319,-4.6,1028.7
2/17/2021 8:42,17.36250,9,338,-4.8,1028.2
2/17/2021 8:48,17.36667,10.2,334,-4.9,1028.1
2/17/2021 8:54,17.37083,7.7,344,-4.9,1028.2
2/17/2021 9:00,17.37500,7.9,342,-5,1028.6
2/17/2021 9:06,17.37917,9.9,323,-5,1028.8
2/17/2021 9:12,17.38333,7.4,336,-4.6,1028.9
2/17/2021 9:18,17.38750,7.6,331,-5,1028.8
2/17/2021 9:24,17.39167,7.7,325,-4.9,1028.8
2/17/2021 9:30,17.39583,7,346,-5,1028.5
2/17/2021 9:36,17.40000,8.7,330,-5.2,1028.7
2/17/2021 9:42,17.40417,7.8,320,-4.9,1028.9
2/17/2021 9:48,17.40833,7.4,332,-4.8,1029
2/17/2021 9:54,17.41250,7.8,323,-4.8,1028.9
2/17/2021 10:00,17.41667,7.6,337,-4.8,1028.7
2/17/2021 10:06,17.42083,7.7,329,-4.6,1028.6
2/17/2021 10:12,17.42500,7.4,324,-4.3,1028.8
2/17/2021 10:18,17.42917,5.7,328,-4.3,1029.1
2/17/2021 10:24,17.43333,7,327,-4.4,1029.5
2/17/2021 10:30,17.43750,7.6,312,-4.2,1029.4
2/17/2021 10:36,17.44167,6.5,332,-4,1029.5
2/17/2021 10:42,17.44583,7.8,324,-4,1029.6
2/17/2021 10:48,17.45000,7.6,317,-4,1029.7
2/17/2021 10:54,17.45417,8,322,-3.9,1029.8
2/17/2021 11:00,17.45833,6.2,310,-3.9,1030
2/17/2021 11:06,17.46250,6.7,315,-3.7,1029.8
2/17/2021 11:12,17.46667,5.2,333,-3.3,1029.9
2/17/2021 11:18,17.47083,5.7,321,-3.5,1030.1
2/17/2021 11:24,17.47500,5.7,318,-3.1,1030.2
2/17/2021 11:30,17.47917,4.9,333,-3.2,1030.2
2/17/2021 11:36,17.48333,4.2,344,-3,1030.1
2/17/2021 11:42,17.48750,5.3,333,-2.9,1030.2
2/17/2021 11:48,17.49167,4.3,326,-2.9,1030.3
2/17/2021 11:54,17.49583,,,,
2/17/2021 12:00,17.50000,,,,
2/17/2021 12:06,17.50417,4.9,331,-2.8,1030.1
2/17/2021 12:12,17.50833,4.8,327,-2.4,1030.1
2/17/2021 12:18,17.51250,4.5,317,-2.7,1030.1
2/17/2021 12:24,17.51667,3.9,331,-2.4,1030.1
2/17/2021 12:30,17.52083,3.5,327,-2.4,1030
2/17/2021 12:36,17.52500,4.2,330,-2.1,1029.9
2/17/2021 12:42,17.52917,4.5,342,-2,1029.9
2/17/2021 12:48,17.53333,5.6,322,-2.1,1030.1
2/17/2021 12:54,17.53750,4.7,331,-2.4,1029.9
2/17/2021 13:00,17.54167,5.4,330,-2.4,1029.6
2/17/2021 13:06,17.54583,3.8,337,-1.7,1029.6
2/17/2021 13:12,17.55000,4.6,325,-2.1,1029.4
2/17/2021 13:18,17.55417,4.4,339,-2,1029.6
2/17/2021 13:24,17.55833,,,,
2/17/2021 13:30,17.56250,5.3,312,-2.2,1029.3
2/17/2021 13:36,17.56667,4.8,313,-2.1,1029.2
2/17/2021 13:42,17.57083,4.8,341,-1.8,1028.8
2/17/2021 13:48,17.57500,4.5,321,-1.8,1029.1
2/17/2021 13:54,17.57917,4.3,335,-1.6,1029
2/17/2021 14:00,17.58333,4.2,345,-1.5,1029.1
2/17/2021 14:06,17.58750,4.1,316,-1.5,1028.9
2/17/2021 14:12,17.59167,4.7,308,-1.7,1029.1
2/17/2021 14:18,17.59583,3.6,339,-1.1,1029
2/17/2021 14:24,17.60000,5,334,-1.2,1029
2/17/2021 14:30,17.60417,5.4,327,-1.3,1028.9
2/17/2021 14:36,17.60833,5,317,-1.4,1029
2/17/2021 14:42,17.61250,4.4,340,-0.7,1029
2/17/2021 14:48,17.61667,4.4,2,-0.6,1029.2
2/17/2021 14:54,17.62083,4.4,347,-0.8,1029.2
2/17/2021 15:00,17.62500,4.5,5,-0.7,1029.3
2/17/2021 15:06,17.62917,3.8,348,-0.6,1029.4
2/17/2021 15:12,17.63333,4.2,348,-0.6,1029.5
2/17/2021 15:18,17.63750,3.9,357,-0.6,1029.7
2/17/2021 15:24,17.64167,4,355,-0.5,1029.8
2/17/2021 15:30,17.64583,3.3,356,-0.6,1029.9
2/17/2021 15:36,17.65000,3.7,,-0.7,1029.8
2/17/2021 15:42,17.65417,3.4,12,-0.5,1029.8
2/17/2021 15:48,17.65833,3.1,318,-0.6,1029.7
2/17/2021 15:54,17.66250,3.2,4,-0.5,1029.6
2/17/2021 16:00,17.66667,3.6,,-0.4,1029.7
2/17/2021 16:06,17.67083,2.8,356,-0.1,1029.7
2/17/2021 16:12,17.67500,2.9,10,-0.1,1029.9
2/17/2021 16:18,17.67917,2.3,354,-0.1,1029.8
2/17/2021 16:24,17.68333,3.1,343,-0.4,1029.7
2/17/2021 16:30,17.68750,1.9,347,-0.1,1029.6
2/17/2021 16:36,17.69167,1.5,345,-0.1,1029.4
2/17/2021 16:42,17.69583,1.6,291,0.2,1029.4
2/17/2021 16:48,17.70000,1.4,276,0.3,1029.5
2/17/2021 16:54,17.70417,1,296,0.1,1029.6
2/17/2021 17:00,17.70833,1.1,266,0,1029.8
2/17/2021 17:06,17.71250,0.7,268,0.2,1030
2/17/2021 17:12,17.71667,1.7,270,-0.1,1030.5
2/17/2021 17:18,17.72083,3.2,258,-0.5,1030.7
2/17/2021 17:24,17.72500,3.1,268,-0.4,1030.6
2/17/2021 17:30,17.72917,4.1,274,-0.5,1030.8
2/17/2021 17:36,17.73333,3.6,264,-0.6,1030.7
2/17/2021 17:42,17.73750,3.3,268,-0.6,1030.7
2/17/2021 17:48,17.74167,1.9,295,-0.7,1030.4
2/17/2021 17:54,17.74583,2.1,288,-0.6,1030.4
2/17/2021 18:00,17.75000,1.3,267,-0.7,1030.3
2/17/2021 18:06,17.75417,1.4,268,-0.6,1030.4
2/17/2021 18:12,17.75833,2,254,-0.6,1030.6
2/17/2021 18:18,17.76250,2.5,267,-0.6,1030.6
2/17/2021 18:24,17.76667,1,262,-0.7,1030.6
2/17/2021 18:30,17.77083,1.1,279,-0.7,1030.8
2/17/2021 18:36,17.77500,1.5,296,-0.6,1030.9
2/17/2021 18:42,17.77917,1,249,-0.6,1030.9
2/17/2021 18:48,17.78333,1.3,268,-0.7,1031.1
2/17/2021 18:54,17.78750,1.8,276,-0.6,1031.3
2/17/2021 19:00,17.79167,2.3,254,-0.5,1031.5
2/17/2021 19:06,17.79583,2.4,267,-0.4,1031.9
2/17/2021 19:12,17.80000,1.9,271,-0.5,1031.8
2/17/2021 19:18,17.80417,1.7,269,-0.5,1031.7
2/17/2021 19:24,17.80833,1.7,286,-0.5,1031.9
2/17/2021 19:30,17.81250,2.2,291,-0.4,1032.2
2/17/2021 19:36,17.81667,1.8,271,-0.4,1032.2
2/17/2021 19:42,17.82083,2,293,-0.4,1031.9
2/17/2021 19:48,17.82500,1.5,272,-0.4,1032
2/17/2021 19:54,17.82917,1.3,281,-0.4,1031.9
2/17/2021 20:00,17.83333,1.8,240,-0.4,1032.1
2/17/2021 20:06,17.83750,2.1,313,-0.4,1032.2
2/17/2021 20:12,17.84167,2.6,295,-0.3,1032.4
2/17/2021 20:18,17.84583,2.5,287,-0.3,1032.9
2/17/2021 20:24,17.85000,3.1,306,-0.3,1032.5
2/17/2021 20:30,17.85417,2.6,298,-0.3,1032.5
2/17/2021 20:36,17.85833,2.8,283,-0.3,1032.7
2/17/2021 20:42,17.86250,2.4,271,-0.7,1032.4
2/17/2021 20:48,17.86667,3.2,267,-0.6,1032.6
2/17/2021 20:54,17.87083,2.9,254,-0.5,1032.7
2/17/2021 21:00,17.87500,2.4,251,-0.5,1032.2
2/17/2021 21:06,17.87917,2.5,262,-0.4,1032.4
2/17/2021 21:12,17.88333,1.4,257,-0.5,1032.2
2/17/2021 21:18,17.88750,1.5,255,-0.5,1032.2
2/17/2021 21:24,17.89167,1.3,280,-0.5,1032.3
2/17/2021 21:30,17.89583,1.3,302,-0.6,1032.1
2/17/2021 21:36,17.90000,0.8,265,-0.6,1032.2
2/17/2021 21:42,17.90417,1.6,239,-0.4,1032.3
2/17/2021 21:48,17.90833,2.7,224,-0.6,1032.4
2/17/2021 21:54,17.91250,2.9,231,-0.6,1032.4
2/17/2021 22:00,17.91667,3.1,230,-0.9,1032.3
2/17/2021 22:06,17.92083,3.6,246,-0.8,1032.5
2/17/2021 22:12,17.92500,3.6,250,-0.8,1032.5
2/17/2021 22:18,17.92917,4.2,251,-0.9,1032.6
2/17/2021 22:24,17.93333,3.8,248,-0.9,1032.5
2/17/2021 22:30,17.93750,4,256,-0.8,1032.6
2/17/2021 22:36,17.94167,4,260,-0.9,1032.5
2/17/2021 22:42,17.94583,3.5,271,-0.9,1032.4
2/17/2021 22:48,17.95000,2.9,270,-0.9,1032.1
2/17/2021 22:54,17.95417,3,267,-0.8,1032
2/17/2021 23:00,17.95833,3.5,278,-0.7,1032.2
2/17/2021 23:06,17.96250,3.4,278,-0.7,1032.2
2/17/2021 23:12,17.96667,3.2,273,-0.7,1032.1
2/17/2021 23:18,17.97083,3.3,277,-0.8,1032.1
2/17/2021 23:24,17.97500,3.1,274,-0.8,1032
2/17/2021 23:30,17.97917,2.6,274,-0.8,1032.1
2/17/2021 23:36,17.98333,2.8,290,-0.8,1032
2/17/2021 23:42,17.98750,2.9,278,-0.8,1031.9
2/17/2021 23:48,17.99167,2.1,288,-0.7,1031.8
2/17/2021 23:54,17.99583,2.3,298,-0.7,1031.6
2/18/2021 0:00,18.00000,1.6,308,-0.8,1031.5
2/18/2021 0:06,18.00417,1.7,327,-0.8,1031.4
2/18/2021 0:12,18.00833,,,,
2/18/2021 0:18,18.01250,1.8,330,-1,1031.5
2/18/2021 0:24,18.01667,2.1,331,-1,1031.6
2/18/2021 0:30,18.02083,2.3,339,-0.9,1031.5
2/18/2021 0:36,18.02500,2.1,337,-0.7,1031.7
2/18/2021 0:42,18.02917,0.7,325,-0.9,1031.8
2/18/2021 0:48,18.03333,1,308,-0.8,1032.1
2/18/2021 0:54,18.03750,0.7,321,-0.8,1032
2/18/2021 1:00,18.04167,1.2,352,-0.6,1031.7
2/18/2021 1:06,18.04583,1.3,24,-1.1,1031.8
2/18/2021 1:12,18.05000,2.1,70,-1.3,1032
2/18/2021 1:18,18.05417,3.3,58,-1.1,1031.8
2/18/2021 1:24,18.05833,4.4,51,-1.1,1031.7
2/18/2021 1:30,18.06250,4.3,57,-1.1,1031.5
2/18/2021 1:36,18.06667,4.2,53,-1.2,1031.4
2/18/2021 1:42,18.07083,5,53,-1.3,1031.1
2/18/2021 1:48,18.07500,5.1,50,-1.4,1031.2
2/18/2021 1:54,18.07917,4.7,53,-1.4,1031.2
2/18/2021 2:00,18.08333,5.7,49,-1.4,1031
2/18/2021 2:06,18.08750,5.2,47,-1.3,1031.7
2/18/2021 2:12,18.09167,5.2,44,-1.4,1031.7
2/18/2021 2:18,18.09583,6.5,48,-1.4,1031.7
2/18/2021 2:24,18.10000,5.8,43,-1.4,1031.7
2/18/2021 2:30,18.10417,6.2,49,-1.5,1031.6
2/18/2021 2:36,18.10833,5.4,44,-1.4,1031.9
2/18/2021 2:42,18.11250,3.6,46,-1.4,1032
2/18/2021 2:48,18.11667,4.5,53,-1.5,1031.8
2/18/2021 2:54,18.12083,3.9,53,-1.5,1031.8
2/18/2021 3:00,18.12500,4.1,54,-1.5,1031.9
2/18/2021 3:06,18.12917,4.9,48,-1.5,1031.7
2/18/2021 3:12,18.13333,3.7,54,-1.5,1031.5
2/18/2021 3:18,18.13750,4.2,64,-1.5,1031.4
2/18/2021 3:24,18.14167,3.3,56,-1.5,1031.6
2/18/2021 3:30,18.14583,3.5,47,-1.5,1031.6
2/18/2021 3:36,18.15000,4.4,49,-1.5,1031.7
2/18/2021 3:42,18.15417,3.9,63,-1.5,1031.6
2/18/2021 3:48,18.15833,4.9,49,-1.6,1031.8
2/18/2021 3:54,18.16250,4.3,53,-1.6,1031.5
2/18/2021 4:00,18.16667,4.7,53,-1.6,1031.6
2/18/2021 4:06,18.17083,4.5,71,-1.6,1031.8
2/18/2021 4:12,18.17500,3.3,71,-1.6,1031.9
2/18/2021 4:18,18.17917,3.8,64,-1.5,1031.8
2/18/2021 4:24,18.18333,3.9,64,-1.5,1031.7
2/18/2021 4:30,18.18750,4.3,56,-1.5,1032.1
2/18/2021 4:36,18.19167,4.5,53,-1.6,1032.1
2/18/2021 4:42,18.19583,5.2,51,-1.5,1032.3
2/18/2021 4:48,18.20000,4.8,30,-1.6,1032.6
2/18/2021 4:54,18.20417,5.2,42,-1.6,1032.6
2/18/2021 5:00,18.20833,5.9,46,-1.6,1032.4
2/18/2021 5:06,18.21250,4.9,47,-1.6,1032.1
2/18/2021 5:12,18.21667,5.4,48,-1.6,1032.1
2/18/2021 5:18,18.22083,6,42,-1.7,1032
2/18/2021 5:24,18.22500,4.7,39,-1.7,1032.2
2/18/2021 5:30,18.22917,4.2,43,-1.6,1032.3
2/18/2021 5:36,18.23333,4.2,55,-1.7,1032.4
2/18/2021 5:42,18.23750,4.6,54,-1.7,1032.1
2/18/2021 5:48,18.24167,4.7,66,-1.7,1032.1
2/18/2021 5:54,18.24583,6.4,53,-1.8,1032.3
2/18/2021 6:00,18.25000,5.5,51,-1.8,1032.7
2/18/2021 6:06,18.25417,5.2,58,-1.9,1032.7
2/18/2021 6:12,18.25833,5.6,69,-1.9,1032.1
2/18/2021 6:18,18.26250,5.8,53,-2.3,1031.9
2/18/2021 6:24,18.26667,5.3,70,-2.8,1032.2
2/18/2021 6:30,18.27083,5.7,63,-3,1032.2
2/18/2021 6:36,18.27500,4.7,44,-3.3,1032.3
2/18/2021 6:42,18.27917,5.4,79,-3.6,1032.6
2/18/2021 6:48,18.28333,4.6,66,-3.7,1032.7
2/18/2021 6:54,18.28750,5.2,71,-4,1032.7
2/18/2021 7:00,18.29167,5.8,59,-4.2,1032.5
2/18/2021 7:06,18.29583,4.9,54,-4.4,1032.2
2/18/2021 7:12,18.30000,5.4,59,-4.7,1032.2
2/18/2021 7:18,18.30417,5.9,49,-4.6,1032.1
2/18/2021 7:24,18.30833,6.3,60,-4.7,1031.9
2/18/2021 7:30,18.31250,6.3,58,-4.7,1032
2/18/2021 7:36,18.31667,6,51,-4.7,1031.9
2/18/2021 7:42,18.32083,5.6,61,-4.7,1032
2/18/2021 7:48,18.32500,5.9,58,-4.5,1032.1
2/18/2021 7:54,18.32917,5.4,63,-4.4,1032
2/18/2021 8:00,18.33333,4.6,63,-4.5,1032.2
2/18/2021 8:06,18.33750,5.3,60,-4.5,1032.2
2/18/2021 8:12,18.34167,6.2,67,-4.5,1032.2
2/18/2021 8:18,18.34583,5.1,66,-4.4,1032.3
2/18/2021 8:24,18.35000,4.3,78,-4.3,1032.3
2/18/2021 8:30,18.35417,4.6,75,-4.3,1032.4
2/18/2021 8:36,18.35833,5.5,70,-4.4,1032.3
2/18/2021 8:42,18.36250,4.7,54,-4.3,1032
2/18/2021 8:48,18.36667,6,60,-4.2,1031.7
2/18/2021 8:54,18.37083,7,47,-4.2,1031.6
2/18/2021 9:00,18.37500,5.9,45,-4.1,1031.8
2/18/2021 9:06,18.37917,6.3,43,-4.1,1031.3
2/18/2021 9:12,18.38333,5.9,47,-4,1031.2
2/18/2021 9:18,18.38750,5.4,49,-4,1031.1
2/18/2021 9:24,18.39167,5.1,47,-3.9,1031.3
2/18/2021 9:30,18.39583,5.1,42,-4.1,1031.1
2/18/2021 9:36,18.40000,6.1,50,-3.9,1030.6
2/18/2021 9:42,18.40417,5.9,49,-3.9,1030.6
2/18/2021 9:48,18.40833,5.6,48,-3.7,1030.6
2/18/2021 9:54,18.41250,5.3,44,-3.7,1030.7
2/18/2021 10:00,18.41667,7.2,51,-3.8,1030.4
2/18/2021 10:06,18.42083,7.2,47,-3.8,1030.1
2/18/2021 10:12,18.42500,7.3,46,-3.8,1030
2/18/2021 10:18,18.42917,6.6,43,-3.7,1030
2/18/2021 10:24,18.43333,6.8,44,-3.7,1029.9
2/18/2021 10:30,18.43750,6.5,46,-3.6,1029.8
2/18/2021 10:36,18.44167,6.9,43,-3.6,1029.8
2/18/2021 10:42,18.44583,7,42,-3.5,1029.9
2/18/2021 10:48,18.45000,6.9,46,-3.5,1030.4
2/18/2021 10:54,18.45417,5,36,-3.4,1030.7
2/18/2021 11:00,18.45833,7.1,28,-3.5,1030.7
2/18/2021 11:06,18.46250,6.2,37,-3.4,1030.7
2/18/2021 11:12,18.46667,7,48,-3.5,1030.4
2/18/2021 11:18,18.47083,5.8,41,-3.4,1030.2
2/18/2021 11:24,18.47500,6.7,43,-3.2,1030.1
2/18/2021 11:30,18.47917,5.1,34,-3.3,1029.8
2/18/2021 11:36,18.48333,6.7,45,-3.4,1029.4
2/18/2021 11:42,18.48750,6.6,45,-3.4,1029.2
2/18/2021 11:48,18.49167,6.6,46,-3.4,1029.2
2/18/2021 11:54,18.49583,6.4,50,-3.3,1029.1
2/18/2021 12:00,18.50000,6.1,53,-3.2,1028.5
2/18/2021 12:06,18.50417,7.1,51,-3.3,1028.5
2/18/2021 12:12,18.50833,7.5,49,-3.1,1028.3
2/18/2021 12:18,18.51250,7.8,56,-3.1,1028.3
2/18/2021 12:24,18.51667,6.4,63,-3,1028.5
2/18/2021 12:30,18.52083,,,,
2/18/2021 12:36,18.52500,6.8,60,-2.9,1028.5
2/18/2021 12:42,18.52917,7,65,-3,1027.8
2/18/2021 12:48,18.53333,6.6,73,-3,1027.5
2/18/2021 12:54,18.53750,7.5,77,-2.9,1027.1
